NCM;CNAE
85329000;27902
85340019;26108
87032210;29107
87120090;30920
88021100;30415
93020000;25501
48026192;17222
48042900;17214
48115128;17214
48209000;17419
51031000;13120
52083100;13219
56031420;13545
63011000;27597
63029910;13511
68138910;23991
68159912;23991
72107010;24229
72201210;25993
74111090;24431
75089090;25926
84161000;28216
84219910;28291
84242000;28291
84253190;28224
84581990;28402
84671110;28402
84771029;28691
85043400;27104
85171233;26329
85176212;26311
85340011;26108
90304030;26515
96162000;32990
48041900;17214
54082300;13235
55091290;13138
57021000;13529
61082200;14118
61142000;14134
62046900;14134
62062000;14126
63025100;13219
71082000;24423
72104910;24229
72169900;24245
76051190;24415
76061190;24415
81033000;24491
84144090;28143
84283200;28224
84451190;28631
84509010;28640
84512910;28631
84519010;28640
84522120;28640
84552210;28615
84552290;28615
84679900;28402
85021311;27104
85176130;26311
90178090;26515
90212900;32507
90219089;32507
90299090;26515
95049010;32400
95089030;28291
97040000;90027
51011190;1539
54024520;20401
61089100;14118
61121200;14126
63049900;13511
71069220;24423
74020000;24431
81019700;24491
82159100;25411
84219191;28291
84433259;26221
84601100;28402
84713019;26213
84733031;26221
84798991;28691
85021210;27104
85334091;27902
85408990;26108
85411091;26108
87141000;30911
90272021;26515
90308920;26515
94059900;27406
48059210;17222
50079000;13227
51052991;13120
55039010;20401
55096100;13138
55132900;13235
61119090;14126
68151090;23991
74071010;24431
74152100;25926
84121000;30423
84289010;28224
84303990;28526
84304190;28526
84433232;26221
85013310;27104
90112010;26701
90230000;32990
95062900;32302
48101389;17222
50071010;13227
53110000;13227
55151100;13235
60024090;13308
60054100;13308
62113990;14126
65050011;14142
70140000;23192
72119010;25993
72202010;24229
73102920;25918
74032200;24431
81019600;24491
82119220;25438
84099921;29417
84182100;27511
84198110;28623
84243090;28291
84371000;28330
84401019;28691
84490020;28631
85198120;26400
85437032;27902
86079100;30326
87089411;29441
91101900;26523
96159000;32990
48119090;17222
49111010;18130
53089000;13120
54050000;20401
54076900;13235
60062400;13308
61046300;14126
64021900;15335
64034000;15394
71179000;32124
72092800;24229
72282000;24237
76110000;25217
82074010;25438
82119500;25411
82159910;25411
84213100;29417
84291190;28542
84302000;28542
84513010;28640
84523000;28640
84622100;28402
84798992;28691
84818093;28135
85319000;27902
87053000;29204
87060010;29204
87087010;28313
87112090;30911
90318091;26515
90328990;26515
93031000;25501
48185000;17427
48239020;17419
52051100;13111
52052310;13111
61153020;14215
69022091;23419
72085100;24229
72104990;24229
72119090;24245
72222000;24237
76042100;24415
82015000;25438
84133010;29417
84142000;28127
84201010;28291
84378010;28623
84433113;26221
84439191;28691
84439929;26221
84603900;28402
85098090;27597
85122019;29450
85129000;29450
85332900;27902
85402020;26108
85423319;26108
87071000;29301
87083090;29433
87085012;29425
90154000;26515
90213919;32507
90291010;26515
94011010;30423
94053000;27406
50072090;13227
52084100;13219
53021000;1121
54024910;20401
55095300;13138
55129990;13235
57041000;13529
60032000;13308
61034200;14126
61042200;14134
69041000;23427
71101910;24423
73029000;24245
81125100;24491
84331900;28330
84433921;28291
84669319;28402
84669490;28402
85016200;27104
85071010;27210
85118090;29450
85286100;26221
85394110;27406
85429090;26108
96121090;32990
51013000;13120
52041940;13146
52053200;13111
54034200;13138
55011000;20401
56050090;13596
60029090;13308
61042910;14134
61102000;14223
61151014;14215
61159600;14215
62121000;14118
71022900;32116
72124010;24245
72262010;24229
73072900;24318
74181000;25934
75089010;25314
78060010;24491
79012010;24491
84149032;28143
84303190;28526
84311010;28224
84322900;28330
84451300;28631
84596100;28402
85079020;27210
85279910;26400
85332110;27902
85332190;27902
85340013;26108
85423390;26108
86012000;30318
87089990;29433
90119090;26701
90223000;26604
90302022;26515
95030060;32400
48045100;17214
48195000;17320
48196000;17419
50030090;13120
51113090;13227
54041990;20401
56079090;13537
62033100;14134
62152000;14142
71161000;32116
73151290;28151
84145190;27597
84186991;28232
84199040;28623
84211990;28291
84440010;28631
84459010;28631
84531010;28640
84642021;28402
84715010;26213
85167200;27597
85412191;26108
85413019;26108
85423229;26108
87042130;29107
90213920;32507
90318050;26515
94049000;13596
48025891;17222
49040000;59201
52051400;13111
52052400;13111
54060010;13138
55095200;13138
60041043;13308
60059090;13308
61046100;14134
68129100;32922
69032020;23419
73209000;29441
76051990;24415
76169900;25128
82122020;25411
83062900;32990
84122900;28127
84283920;28224
84439939;28291
84439970;28291
84451923;28631
84629920;28402
84659600;28402
84682000;28402
84729021;28291
84729059;28291
90061010;26701
90105090;26701
90308910;26515
92071010;32205
48026292;17222
52113200;13219
56039220;13545
56039230;13545
61046100;14126
64031900;15319
64051010;15319
72106919;24229
73170020;25926
76071190;24415
80070090;25993
82060000;25438
84132000;28127
84254200;28224
84483211;28631
85016100;27104
85176259;26311
85393200;27406
87082914;29492
91111000;26523
95072000;32302
96061000;32990
48101390;17214
50030010;13120
52092900;13219
55091100;13138
60063400;13308
61101900;14223
68029910;23915
68109100;23303
70021000;23192
72023000;24121
72039000;24113
72045000;24211
75089010;25993
81059090;24491
84186932;28232
84351000;28623
84439923;26221
84662090;28402
84768910;28291
85111000;29450
85176255;26311
85412910;26108
90138090;26701
90181980;26604
93051000;25501
48142000;17494
54026900;13138
56074100;13537
61051000;14134
61142000;14126
61169100;14142
62033100;14126
64069010;15408
68071000;23991
68151010;23991
71023900;32116
71069210;24423
72111300;24245
83079000;24393
84129090;28119
84148019;28143
85423311;26108
90061090;26701
90192030;32507
91031000;26523
48114910;17214
52064100;13111
52102100;13219
54071021;13235
60041092;13308
60041094;13308
62072900;14118
62093000;14126
63061910;13545
68129300;23991
69091910;23494
72141090;24237
73042910;24237
73082000;25110
73102910;25918
74153300;25926
84099930;29417
84294000;28542
84303110;28526
84414000;28658
84433240;26221
84719019;26221
84735035;26221
85142020;28216
85171212;26329
85255022;26311
85423911;26108
87085091;29425
89059000;30113
48102910;17214
51122010;13227
56012900;13545
62034200;14134
69010000;23419
70102000;23125
71171900;32124
71179000;32990
74032100;24431
84248119;28330
84483921;28631
84671190;28402
84716061;26221
85045000;27104
85269200;26515
87021000;29204
90184911;32507
90303321;26515
91149040;26523
94021000;32507
96180000;32990
48043910;17214
48114110;17222
48115110;17222
48115921;17214
52101910;13219
57032000;13529
62044100;14126
64011000;15394
69081000;23427
69101000;23494
70111021;23192
72026000;24121
72112910;24245
74031200;24431
76042919;24415
82090019;25438
83089020;32990
83112000;25993
84186920;28232
84529020;28640
84581199;28402
84669410;28402
84717012;26221
84719014;26221
84723090;28291
85171211;26329
87089990;29441
91118000;26523
92060000;32205
48101990;17222
48204000;17419
49070030;18121
53050010;1393
56081100;13537
57025090;13529
60012100;13308
63029100;13511
63079010;13545
72285000;24237
74081100;24431
81102000;24491
82032090;25438
84082030;29107
84549090;28615
85353027;27317
85394900;27406
85409140;26108
85447020;27333
87089411;28534
88022021;30415
90051000;26701
90219081;32507
90272029;26515
91051900;26523
93019000;25501
48101381;17214
53031010;1121
56039490;13545
58030090;13227
58042990;13596
61169300;14142
62053000;14126
68138110;23991
70195290;13235
72139990;25993
72141090;25993
73044110;24237
73102990;25918
73141200;25926
82029990;25438
82078000;25438
82130000;25411
84118100;28119
84483240;28631
84672991;28402
84775911;28666
84818039;28135
85124020;29450
85177091;26329
85414022;26108
90211010;32507
96034090;32914
96132000;32990
48059100;17214
54079400;13235
60041013;13308
61089200;14118
62019900;14126
62105000;14134
63039100;13511
73199000;32990
76109000;25322
84212930;28291
84286000;28224
84589900;28402
84818029;28135
85334092;27902
85354090;27317
85366100;27325
85381000;27317
87114000;30911
90184919;32507
90219082;32507
92019000;32205
48054010;17222
48189090;17427
49111090;18130
58013300;13235
61052000;14134
62043200;14134
68029990;23915
68053010;23991
71151000;32116
72044100;25993
74130000;25926
79040000;24491
82013000;25438
82149090;25411
84071000;30423
84238190;28291
84241000;28291
84484910;28631
84543010;28615
84743900;28526
85043111;27104
85122022;29450
85232939;18300
85413021;26108
87042390;29204
88022022;30415
90272011;26515
95066900;32302
48221000;17494
52115100;13219
55142100;13235
56060000;13596
61099000;14126
63053390;13235
65050039;14142
67029000;32990
67042000;32990
68109900;23303
70194000;13235
72139910;24237
73043190;24237
73090020;25217
80070030;25993
81099000;24491
82032010;25438
82142000;25411
84082090;28119
84388020;28623
85176120;26311
85272110;26400
85353023;27317
85472090;22293
87043210;29204
87083011;28313
87169010;29301
90069190;26701
90314910;26515
90318020;26515
93011000;25501
95062100;32302
48101382;17214
54082200;13235
55081000;13146
55093100;13138
56031490;13545
57033000;13529
58101000;13596
59041000;22293
63053310;13596
64035990;15319
70134100;23192
72271000;24237
83071090;24393
84072110;28119
84191990;27597
84433928;28291
84593900;28402
84717029;26221
85051910;27902
85061010;27210
85118020;29450
85176295;26311
85411011;26108
85423991;26108
89039100;30121
90058000;26701
90183219;32507
90278011;26515
90283031;26515
94054010;27406
97050000;90027
48089000;17214
52061200;13111
52063100;13111
53072010;13120
55101100;13138
59113200;13545
61032910;14126
61046300;14134
61151022;14215
62034300;14134
63021000;13227
63023900;13227
68022100;23915
72101100;24229
72124021;25993
73072300;24393
84135090;28127
84195090;28291
84424010;28691
84451929;28631
85042300;27104
85086000;27597
85131090;27406
85158010;28402
85229020;26400
85258021;26400
85437015;27902
86071120;30326
87100000;30504
90131010;26701
90259010;26515
91119090;26523
94051099;27406
48045200;17222
49081000;58191
51130013;13227
54076100;13235
61151013;14215
62046300;14134
70179000;23192
72043000;24229
72143000;24237
72251900;24229
73041900;24237
76090000;24415
82081000;25438
83082000;32990
84099941;29417
84378090;28623
84425000;18211
84735034;26221
84835090;29417
85043199;27104
85071090;27228
85161000;27597
85189010;26400
85429020;26108
85459030;27902
86079900;30326
91101200;26523
96020010;32990
96151900;32990
48103210;17222
49119100;18130
52054600;13111
54026190;13138
54075400;13235
55095100;13138
55164300;13235
56012110;13545
56031310;13545
61062000;14134
62043100;14134
64039910;15319
64069090;15408
68091100;23303
70101000;23125
72241000;24211
73049011;24237
84099929;29417
84137010;28127
84196000;28232
84233019;28291
84238110;28291
85402019;26108
87042190;29107
52084300;13219
55020090;20401
55133919;13235
56075011;13537
58041010;13596
60062300;13308
62032990;14134
70051000;23117
73152000;25926
84136019;29441
84249010;28330
84423020;28691
84483290;28631
84541000;28615
84799090;28542
84821010;28151
85168010;27597
85171899;26329
85219090;26400
85366910;27325
90273019;26515
91061000;26523
94014010;31012
48025892;17222
48102990;17214
48114190;17214
52063200;13111
52084900;13219
53029000;13120
53091100;13227
61032200;14126
61079100;14118
62061000;14126
63029300;13511
64022000;15335
69111010;23494
71151000;24423
72172010;24245
72192300;24229
74101200;24431
82141000;25411
84061000;28119
84133030;29417
84264910;28224
84336090;28330
84419000;28658
84514029;28631
84639090;28402
84705011;28291
84715090;26213
84729010;28291
84812019;28135
84863000;28691
85287119;26400
85412120;26108
94060092;25110
54074400;13235
55152900;13235
60053400;13308
61082900;14118
61152920;14215
62033900;14134
63052000;13596
63053200;13596
63059000;13596
71070000;24423
71132000;32116
72041000;24211
72052910;24211
73221900;25217
74094090;24431
81060090;24491
83024200;25420
84131900;28127
84186910;28232
84831011;29417
85109090;27597
85365010;26311
90063000;26701
90173020;26515
93012000;25501
48111090;17214
49119900;18121
51054000;13120
57025010;13529
60031000;13308
62021100;14126
62034100;14126
63053390;13596
75040010;24491
82051000;25438
82090011;25438
84148031;28143
84162010;28216
84282090;28224
84303910;28526
84393020;28658
84439980;28291
84483310;28631
85061030;27210
85152900;28402
85171231;26329
85369090;27325
88023021;30415
90181420;26604
90261011;26515
48025810;17214
48101310;17222
51100000;13120
54074300;13235
55102000;13138
55142900;13235
56031330;13545
71101990;24423
72021900;24121
72123000;24245
72132000;25993
73051200;24318
83099000;25918
84803000;25438
85022019;27104
85299012;26311
85423920;26108
87084080;29425
89013000;30113
90066900;26701
94032000;31021
94060099;23303
52121100;13219
53092900;13227
55164400;13235
60049030;13308
61152200;14215
63029100;13219
65050029;14142
65069900;14142
68138190;23991
70042000;23117
70049000;23117
71162020;32116
72111400;24245
72288000;24237
73144900;25926
73170030;25926
73242900;25934
74081900;24431
76041029;24415
78041900;24491
84122190;28127
84129080;28119
84144020;28143
84314910;28224
84339010;28330
84392000;28658
84454019;28631
84716080;26221
85066010;27210
85177099;26311
85369020;27325
87085011;28534
88023031;30415
90065320;26701
90158090;26515
90222990;26515
90241010;26515
90278091;26515
48026299;17222
49019100;58212
58012700;13219
59114000;13545
70200090;23192
72083990;24229
72189100;24211
73218200;27597
76151000;25934
84145990;28232
84295290;28542
84328000;28330
84439192;28691
84471100;28631
84522190;28640
84733041;26221
84831030;28151
85143090;28216
85159000;27902
85176279;26311
85287111;26400
87032310;29107
90065910;26701
90142010;26515
90319090;26515
48101390;17222
48101990;17214
49059900;58212
55142300;13235
59080000;13545
63014000;13235
70119000;23192
71011000;3116
72024100;24121
72042900;24211
73069010;24393
73089090;25136
74010000;24431
84069019;28119
84253110;28224
84669340;28402
85015290;27104
85022090;27104
85167990;27597
85394190;27406
87032410;29107
87079010;28313
87082994;29492
90059090;26701
90318040;26515
48045910;17222
52113100;13219
53039090;13120
54041200;20401
54041911;20401
54077100;13235
61041920;14126
61041990;14126
61046200;14126
70109021;23125
84144010;28143
84201090;28291
84251910;28224
84295211;28542
84439949;28291
84451110;28631
84719011;26221
84778090;28691
85042100;27104
85171810;26329
85258021;26701
85272190;26400
85311010;27902
87029090;29204
89051000;30113
90101090;26701
90184100;32507
90213120;32507
90248029;26515
93033000;25501
94051093;27406
94060010;25110
48053000;17214
52113900;13219
59112090;13545
60062100;13308
61159500;14215
62011900;14126
62031200;14126
71049000;32116
72092700;24229
72259100;24229
73043990;24237
73089010;25322
75089010;24521
78041100;24491
84195021;28291
84743200;28542
84749000;28526
85013419;27104
85234910;18300
85285920;26400
85423190;26108
92059000;32205
94034000;31012
96151100;32990
48055000;17222
48109910;17222
51122020;13227
54026200;13138
58063200;13596
62011300;14126
68079000;23991
69032090;23419
71142000;32116
71171100;32124
82055100;25934
84136090;28127
84431329;28691
84433234;26221
84592110;28402
84649019;28402
84732100;28291
85022011;27104
87089481;29441
90071000;26701
90189099;32507
90241020;26515
91011900;26523
48025792;17214
48115930;17222
49059100;58212
51123020;13227
54023211;20401
55012000;20401
55144100;13235
63025100;13511
64051020;15319
71081390;24423
72112300;25993
72221990;24237
84129010;28127
84279000;28224
84289090;28224
84291110;28542
84334000;28330
84632091;28402
85369050;27325
87039000;29107
89020010;30113
90072090;26701
90129090;26515
95030091;32400
95064000;32302
48025693;17222
52092100;13219
54077400;13235
55163200;13235
58011000;13227
61032300;14126
61033100;14134
62042200;14126
62042900;14126
62151000;14142
64039190;15319
72111400;25993
73151100;28151
74031100;24431
79020000;24491
82034000;25438
84041020;25217
84099111;29417
84158300;28241
84388010;28623
84433199;26221
84513099;28640
84775919;28691
84829990;28151
84835090;28151
85059090;27902
86040010;30318
93062100;25501
94029010;32507
94039090;31039
48026110;17214
52030000;13111
52093100;13219
53101010;13227
70181020;23192
72122090;25993
72126000;25993
82071900;25438
83012000;25420
84082020;29204
84292010;28542
84295121;28542
84431110;28691
85043192;27104
85211081;26400
85371090;27317
85412199;26108
86050090;30318
87085012;28313
90041000;32507
90249000;26515
90281011;26515
94042100;31047
48169090;17419
49019100;58115
52041932;13146
52052800;13111
59011000;13545
68091900;23303
72106990;24229
75040090;24491
75071100;24491
81052029;24491
81122120;24491
84198190;28623
84423090;28691
84702100;28291
85021319;27104
85271390;26400
85291019;26400
85437099;27902
87033290;29107
87089413;28534
90148010;26515
91021900;26523
48025793;17214
48101910;17222
52104100;13219
53039010;13120
55069000;13138
56039340;13545
62029100;14126
63072000;13545
66011000;32990
68042219;23991
69039092;23419
71104100;24423
71129900;24423
72155000;24237
83022000;25420
84081010;28119
84213910;29417
84301000;28542
84369900;28330
84431321;28691
84451921;28631
84649011;28402
84735032;26221
84798922;28691
85256090;26311
85322410;27902
87083011;29433
90105010;26701
90308940;26515
48114990;17222
51111900;13227
52111100;13219
56021000;13545
59022000;13545
61122000;14126
62043100;14126
62171000;14142
63053900;13235
72104110;24229
72119090;25993
72124021;24245
72210000;24237
73218200;28291
76129090;25918
84139190;29417
84182900;27511
84411090;28658
84490091;28631
84821090;28151
85052010;27902
85472010;22293
87089990;29492
87149200;30920
88022010;30415
90109090;26701
90329091;26515
95066200;32302
14012000;
26202100;
12130000;
13019010;
8026200;
41032000;
44041000;
8021100;
1061200;
5119910;
18020000;
8106000;
28445000;
12102020;
43018000;
43019000;
44042000;
13012000;
7031029;
26206000;
10061091;
17021900;10520
9061900;
2109300;
3021900;
45011000;
3062100;3214
43016000;
9109100;
12030000;
12071090;
12079190;
3062200;3214
8022100;
30069200;
1063100;
10059010;
12114000;
5100090;10121
15219019;
1063200;
12113000;
43011000;
12112000;
12129100;
29242190;20291
29189940;20291
2085000;
6039000;
44072930;16102
8104000;
26202900;
43013000;
3062400;3214
12102010;
28419082;20193
2109100;
38159010;20941
14011000;
2109200;
8091000;
72106100;24229
84198991;28216
81052021;24491
85238000;
99997101;
99980201;
54083200;13235
63101000;38314
63090010;38314
95030022;32400
96099000;32990
99970000;
85363000;27325
99980101;
85063010;27210
99999900;
73202010;25926
84831019;28151
99920000;
NaN;
99997103;
54078300;13235
61121100;14126
62112000;14126
99999960;
62041200;14126
99960000;
72104190;24229
63090090;38314
99910000;
99980202;
99900000;
85162900;27597
73121090;25926
84735040;26221
87082912;2853
61033300;14126
99940000;
99950000;
99997102;
85322990;27902
84623910;28402
52054700;13111
99997104;
85109020;27597
72043000;24237
63109000;38314
99980102;
82014000;25438
72221100;24237
84072910;28119
91012900;26523
62041100;14126
99930000;
